voice_plan,voice_messages,intl_plan,day_mins,day_charge,eve_mins,eve_charge,churn
0,-0.5665685367674036,0,-1.8274563895442957,-1.8281546663242596,-1.314657998445889,-1.312549612039083,0
0,-0.5665685367674036,0,0.8796765877343138,0.8796984075259898,0.01763350323335838,0.01636861142893645,0
0,-0.5665685367674036,0,1.329907479213771,1.3295041429407486,1.064140253780792,1.0582790879047703,1
1,1.3540893318998328,0,-0.06485034630556875,-0.06500637011202397,-0.11600684801533155,-0.11628202793719997,0
1,2.2760051088601063,0,0.7628081435630505,0.7624558098238976,0.34248235703786645,0.33955380552097747,0
1,1.73822090563328,0,-0.6491925671618858,-0.6500920259522734,-0.7842086042587811,-0.7843588843811947,0
0,-0.5665685367674036,0,-0.9461533679249321,-0.946580518218142,0.4740667028827299,0.46979261508045733,0
1,1.9686998498733486,1,0.4543520859962734,0.4535666581856923,-0.26815124789845557,-0.26822730575659215,0
0,-0.5665685367674036,0,-0.762229259065239,-0.7628252929735161,1.4630053021230358,1.4562310060031796,0
0,-0.5665685367674036,0,-1.0323677939529134,-1.0333851338244988,-0.695800371894263,-0.6951211815348851,0
0,-0.5665685367674036,0,-1.0611059359622406,-1.0615684505798095,1.6768298641209392,1.6708838587956538,0
0,-0.5665685367674036,0,-1.8082976282047443,-1.8089900109306487,-0.726640452951653,-0.7264749690214262,0
0,-0.5665685367674036,0,-0.5016701048473403,-0.5024114461544456,0.5172428163630763,0.5132055516002837,0
1,1.5845682761399011,0,-1.1358251051864907,-1.1370997394840419,0.2540741246733483,0.2527279324813248,0
0,-0.5665685367674036,0,0.5961269199089537,0.5956105746324587,-0.7821525988549554,-0.7819470545745377,0
0,-0.5665685367674036,0,0.13056901935785506,0.0019009254672669384,-1.357834111926235,-1.3559625485589093,0
1,1.2772630171531434,0,-0.9001723407100092,-0.9014872114096447,0.34042635163403995,0.3371419757143209,0
0,-0.5665685367674036,0,0.22444694992165692,0.22359079346235725,1.4218851940465158,1.4152298992900099,0
0,-0.5665685367674036,0,0.7743034003667812,0.7737291365260219,0.21501002200065417,0.21172682576815582,0
0,-0.5665685367674036,0,0.11332613415225871,0.11311219178153974,-0.21469510739897973,-0.21516705001013708,0
0,-0.5665685367674036,0,-0.382885784542122,-0.38404151578214063,1.3745970697585177,1.369405132963526,0
0,-0.5665685367674036,0,-0.08975673604698577,-0.08980768885669724,1.0004040862621861,0.9955715129316882,0
0,-0.5665685367674036,0,-1.0208725371491825,-1.0221118071223745,-0.4244076585892314,-0.4249962431892983,0
1,1.73822090563328,0,0.3489788986287409,0.3487247198559366,-2.5770453163950524,-2.5715247711140488,1
0,-0.5665685367674036,0,0.9409846240208786,0.9405743717174608,-0.47786379908870724,-0.4780564989357529,0
0,-0.5665685367674036,0,0.22827870218956697,0.22810012414320685,-0.6320642043756571,-0.6324136065618026,0
1,2.045526164620038,0,1.6939239446652479,1.693632595419362,-0.4614157558580996,-0.4611736902891537,0
1,1.9686998498733486,0,0.2589327203328491,0.25853810623894274,0.9346119133397538,0.9304521081519487,0
1,1.5845682761399011,0,0.009868822918681176,0.009397586121996244,-0.26403923709080324,-0.26581547594993477,0
0,-0.5665685367674036,0,-0.938489863389112,-0.9398165221968672,-0.775984582643477,-0.7747115651545669,0
1,2.5833103678468636,0,-0.6147067967506936,-0.6151447131756883,-0.6402882259909612,-0.6396490959817734,0
0,-0.5665685367674036,1,1.3663091257589188,1.3667061210577585,0.2499621138656965,0.24790427286801084,0
0,-0.5665685367674036,1,-1.05344243142642,-1.0548044545585347,0.11837776802083244,0.11525363350187441,0
0,-0.5665685367674036,0,0.6018745483108188,0.6012472379835205,0.33425833542256234,0.332318316101007,0
0,-0.5665685367674036,0,1.1804691407652708,1.1806962304727082,-0.6197281719527012,-0.6203544575285173,0
0,-0.5665685367674036,0,1.3107487178742196,1.310339487547137,-1.063825339179117,-1.0617193121467523,0
0,-0.5665685367674036,0,0.44477270532649776,0.44454799682399304,0.5357468649975099,0.5325001900535394,0
0,-0.5665685367674036,0,1.0655165727279625,1.065708298111041,-0.8931768906615594,-0.892891225680761,0
0,-0.5665685367674036,0,-0.4422779446947312,-0.4426628146331868,0.4658426812674264,0.462557125660486,0
0,-0.5665685367674036,0,2.3012566791290263,2.3012649046638605,-0.4038476045509714,-0.4032897749293851,1
0,-0.5665685367674036,0,0.6497714516596973,0.6497225428026548,-0.7451445015860871,-0.7457696074746824,0
0,-0.5665685367674036,0,-0.19129817114660827,-0.1923949618460281,-0.9342969987380794,-0.9338923323939303,0
0,-0.5665685367674036,0,0.40070755424552934,0.40058202268570836,2.1147590151358773,2.1074250538005757,0
0,-0.5665685367674036,1,0.6746778414011143,0.6745238615473281,0.08548168155961658,0.08389984601533336,0
1,1.3540893318998328,0,-0.2794284733085445,-0.2803269101225976,-1.326994030868845,-1.3246087610723678,0
1,1.2772630171531434,0,1.327991603079816,1.3283768102705362,1.2142286482600895,1.207812535917506,0
0,-0.5665685367674036,0,0.5827157869712675,0.5820825825899091,0.9983480808583596,0.9931596831250308,1
1,1.6613945908865906,0,-0.016953442956690316,-0.01765839796310183,0.5192988217669022,0.5156173814069402,0
0,-0.5665685367674036,0,0.6536032039276078,0.6531045408132923,0.1615538815011783,0.15866657002170076,0
1,2.1223524793667274,0,-0.4997542287133853,-0.5001567808140208,-1.5881067171547467,-1.5850863801913264,0
0,-0.5665685367674036,0,1.1057499715410202,1.1051649415684752,-0.0012750528951158695,0.9618058956384897,1
0,-0.5665685367674036,0,-0.6951735943768091,-0.6963126654309829,-0.11806285341915743,-0.11869385774385652,0
0,-0.5665685367674036,0,0.44477270532649776,0.44454799682399304,-0.20030306957219737,-0.20069607117019525,1
0,-0.5665685367674036,0,-1.0706853166320163,-1.0717144446117213,-0.5683280368570514,-0.5672942017820626,0
0,-0.5665685367674036,0,1.393131391634291,1.3926347724726447,-0.45730374505044724,-0.45876186048249673,0
0,-0.5665685367674036,0,-0.02078519522460092,-0.02104039597373924,-0.20647108578367562,-0.2079315605901666,0
0,-0.5665685367674036,0,1.8816798057928505,1.8818971513448377,-2.45985300837697,-2.4533451105878545,0
0,-0.5665685367674036,0,-0.3848016606760771,-0.3851688484523533,0.2602421408848265,0.25755159209463874,0
0,-0.5665685367674036,0,0.6114539289805945,0.6113932320154327,0.18005793013561242,0.1779612084749574,1
0,-0.5665685367674036,0,1.3720567541607844,1.372342784408821,0.1039857301940501,0.10078265466193259,1
0,-0.5665685367674036,0,-0.03611220429624169,-0.036823053356713285,-0.23936717224489149,-0.23928534807670765,0
0,-0.5665685367674036,0,-0.5457352559283087,-0.5463774202927303,-0.0012750528951158695,-1.6743240830376365,0
0,-0.5665685367674036,0,-0.8656865702988166,-0.8665398986330596,-0.3503914640514955,-0.3502295191829309,0
0,-0.5665685367674036,0,-0.18555054274474264,-0.1856309658247537,-0.5539359990302696,-0.5552350527487777,0
1,1.6613945908865906,0,1.9391560898115046,1.939391117525672,0.03202554106014014,0.030839590268879134,0
1,1.046784072913075,0,-1.193301389205145,-1.1945937056648759,-0.7430884961822612,-0.7433577776680254,0
1,1.891873535126659,0,-0.6051274160809179,-0.6061260518139887,-1.429794301060145,-1.4283174427586198,0
0,-0.5665685367674036,0,0.9505640046906542,0.950720365749373,-1.0843853932173768,-1.0834257804066656,0
0,-0.5665685367674036,0,-0.29092373011227524,-0.2916002368247216,-0.0012750528951158695,2.3871973113727902,0
0,-0.5665685367674036,0,0.0922514966787523,0.09169287104750347,0.4658426812674264,0.462557125660486,0
0,-0.5665685367674036,0,-1.0247042894170928,-1.0254938051330118,0.11015374640552833,0.10801814408190392,0
0,-0.5665685367674036,0,-2.323668308238676,-2.3253083738879403,-0.6382322205871354,-0.6372372661751164,0
0,-0.5665685367674036,0,1.9602307272850115,1.9608104382597078,0.3959384975373423,0.39261406126743253,1
1,2.1991787941134167,0,-1.2737681868312607,-1.2746343252499583,-0.8870088744500811,-0.8856557362607896,0
0,-0.5665685367674036,0,1.142151618086168,1.142366919685486,0.29108222194221645,0.2889053795811806,0
0,-0.5665685367674036,0,0.5750522824354468,0.5741912538984221,0.5480828974204663,0.5445593390868247,0
1,1.1236103876597645,0,0.6440238232578321,0.644085879451593,-1.2098017228507627,-1.2088409303528307,0
0,-0.5665685367674036,0,0.20145643631419494,0.20104414005810917,-0.3524474694553214,-0.3526413489895879,0
0,-0.5665685367674036,0,-0.177887038208922,-0.17886696980347888,-1.4051222362142326,-1.4017873148853925,0
0,-0.5665685367674036,0,-0.4978383525794303,-0.4990294481438082,-1.8594994304597785,-1.855211318536913,0
0,-0.5665685367674036,0,0.406455182647395,0.40621868603677097,0.5912590109008122,0.5879722756066511,0
0,-0.5665685367674036,0,-1.695260936301391,-1.6962567439094058,-0.14273491826506976,-0.14522398561708363,0
1,2.1991787941134167,0,0.6516873277936522,0.650849875472867,-0.8006566474893894,-0.8012416930277939,0
0,-0.5665685367674036,0,-0.6645195762335271,-0.6647473506650352,0.35070637865316995,0.3467892949409488,0
0,-0.5665685367674036,0,-0.2660173403708582,-0.26679891808004835,-0.8726168366232994,-0.8711847574208478,0
0,-0.5665685367674036,0,0.9735545182981157,0.9732670191536219,0.6118190649390722,0.6072669140599068,0
0,-0.5665685367674036,0,0.3221566327533688,0.32166873577083893,0.04024956267544425,0.03807507968884962,0
0,-0.5665685367674036,1,-0.9633962531305285,-0.9646178409415409,-0.562160020645573,-0.5624705421687487,0
0,-0.5665685367674036,0,0.4390250769246321,0.43891133347293126,0.19444996796239417,0.1924321873148992,0
1,2.1991787941134167,0,0.05776572626755962,0.05674555827091838,-1.518202533424663,-1.5151433157982728,0
1,1.200436702406454,0,0.4754267234697798,0.47498597891972894,-1.0000891716605111,-0.9990117371736699,0
0,-0.5665685367674036,0,-0.607043292214873,-0.6072533844842013,1.5575815506990311,1.5502923684628027,0
1,2.429657738353485,0,0.3853805451738886,0.3847993653027343,0.4062185245564723,0.4022613804940604,0
1,1.5845682761399011,0,0.23785808285934268,0.2371187855049069,-0.10572682099620155,-0.10663470871057122,0
0,-0.5665685367674036,1,-0.2506903312992174,-0.2510162606970743,-0.47580779368488135,-0.475644669129096,1
0,-0.5665685367674036,0,0.990797403503712,0.9901770092068082,-0.8335527339506053,-0.8325954805143354,0
0,-0.5665685367674036,0,-0.6415290626260657,-0.6422006972607863,0.058753611309878356,0.057369718142106244,0
0,-0.5665685367674036,1,1.7494843525499464,1.7499992289299835,0.32192230299960645,0.3202591670677217,0
0,-0.5665685367674036,0,0.025195831990322493,0.02518024350497029,0.36509841647995234,0.36126027378089065,0
0,-0.5665685367674036,0,0.26084859646680464,0.2607927715793679,0.4267785785947323,0.4239678487539736,0
0,-0.5665685367674036,0,-1.482598685432371,-1.483190869239257,0.1245457842323101,0.12248912292184576,0
0,-0.5665685367674036,0,0.14781190456345142,0.14693217188791263,-0.8849528690462553,-0.8832439064541326,0
0,-0.5665685367674036,0,-0.028448699760421577,-0.028931724665226262,1.880374399099714,1.8734775625548437,0
1,1.200436702406454,0,-0.4326985640249555,-0.4336441532714876,0.9531159619741879,0.9497467466052044,0
0,-0.5665685367674036,0,0.06542923080338027,0.0646368869624054,1.1525484861453095,1.1475167907510804,0
1,1.2772630171531434,0,-0.7296593647880019,-0.7301326455373558,-0.0012750528951158695,-0.3550531787962448,0
0,-0.5665685367674036,0,-0.8407801805573996,-0.841738579888386,-0.5847760800876596,-0.5841770104286618,0
0,-0.5665685367674036,0,0.7072477356783514,0.7072165089834884,0.8400356647637579,0.8363907456923246,0
1,2.1991787941134167,0,0.14014840002763077,0.14016817586663782,0.837979659359932,0.8339789158856673,0
0,-0.5665685367674036,0,-1.557317854656621,-1.55872215814349,-1.3413860686956267,-1.33907973991231,0
0,-0.5665685367674036,0,0.5003331132111969,0.4997872976644022,-1.0699933553905951,-1.0689548015667234,0
1,1.9686998498733486,0,1.205375530506687,1.2054975492173814,0.2705221679039565,0.26719891132126744,0
1,1.8150472203799695,0,0.18421355110859913,0.18413415000492292,-0.7677605610281729,-0.7674760757345955,0
0,-0.5665685367674036,0,0.4179504394511257,0.41749201273889536,0.8749877566287997,0.8701563629855231,0
1,2.3528314236067955,0,-0.19321404728056332,-0.1935222945162403,-0.1509589398803733,-0.15245947503705495,0
0,-0.5665685367674036,0,0.9716386421641606,0.9710123538131967,-0.27226325870610735,-0.2730509653699061,0
0,-0.5665685367674036,0,1.0904229624693789,1.0905096168557142,0.4699546920750781,0.46738078527379995,0
1,1.5077419613932117,0,0.03669108879405321,0.03645357020709472,-0.6361762151833095,-0.6372372661751164,0
0,-0.5665685367674036,0,-1.166479123329773,-1.1675377215797775,0.22323404361595828,0.22137414499478372,0
0,-0.5665685367674036,0,-1.2143760266786516,-1.2148856937286996,-0.44702371803131724,-0.4467027114492115,0
0,-0.5665685367674036,0,0.7474811344914092,0.7466731524409235,-1.053545312159987,-1.0520719929201245,0
0,-0.5665685367674036,0,1.3873837632324253,1.3869981091215822,-0.6505682530100912,-0.6492964152084018,0
0,-0.5665685367674036,0,-0.6338655580902449,-0.6343093685692993,-0.21058309659132737,-0.21275522020348053,0
0,-0.5665685367674036,0,0.41986631558508075,0.4197466780793198,0.5912590109008122,0.5879722756066511,0
0,-0.5665685367674036,0,-0.12807425872608852,-0.12813699964391975,-0.13451089664976565,-0.13557666639045574,0
0,-0.5665685367674036,0,0.11332613415225871,0.11311219178153974,1.1032043564534861,1.09928019461794,0
0,-0.5665685367674036,1,1.5272427210111499,1.5267873602279234,0.9119958538976679,0.9087456398920347,0
0,-0.5665685367674036,0,1.7514002286839019,1.7511265616001965,0.5912590109008122,0.5879722756066511,0
0,-0.5665685367674036,0,-0.37522228000630137,-0.3761501870906536,-0.7698165664319995,-0.7698879055412529,0
0,-0.5665685367674036,0,1.0003767841734876,1.0003230032387196,-0.27226325870610735,-0.2730509653699061,0
0,-0.5665685367674036,0,-0.888677083906278,-0.889086552037308,-0.4141276315701014,-0.4153489239626704,0
0,-0.5665685367674036,0,-0.06293447017161373,-0.06387903744181136,-2.260420484205848,-2.2555750664419785,0
0,-0.5665685367674036,0,0.5693046540335817,0.5685545905473602,-0.11395084261150566,-0.11628202793719997,0
0,-0.5665685367674036,0,-0.817789666949938,-0.8180645938139253,0.05258559509840013,0.0501342287221349,0
1,1.200436702406454,0,2.0943420566618713,2.0949630260149865,-0.6999123827019154,-0.699944841148199,0
1,1.200436702406454,0,0.3432312702268752,0.3430880565048748,-0.48608782070401135,-0.48529198835572385,0
0,-0.5665685367674036,0,-0.5840527786074114,-0.5847067310799529,-0.3791755397050596,-0.379171476862815,0
0,-0.5665685367674036,0,-1.8619421599554882,-1.8631019791008452,-0.48608782070401135,-0.48529198835572385,0
1,1.2772630171531434,0,-0.660687823965617,-0.6613653526543978,0.40827452996029817,0.40467321030071696,0
0,-0.5665685367674036,0,0.04052284106196381,0.03983556821773173,2.622592349880899,2.61390931319855,0
0,-0.5665685367674036,0,0.7244906208839478,0.7241264990366755,-0.3421674424361914,-0.34299402976295956,0
0,-0.5665685367674036,0,-0.7583975067973289,-0.7594432949628791,-0.45319173424279546,-0.4539382008691828,0
0,-0.5665685367674036,0,-0.5265764945887573,-0.5272127648991188,1.1689965293759177,1.1643995993976797,0
1,2.1991787941134167,0,-1.4078795162081204,-1.4087869130052368,0.18828195175091653,0.18519669789492788,0
0,-0.5665685367674036,0,1.2187866634443736,1.2190255412599311,-2.400228851666016,-2.395461195228086,0
0,-0.5665685367674036,0,0.27234385327053534,0.2720660982814916,-0.2866552965328897,-0.28752194420984833,0
0,-0.5665685367674036,0,0.6459396993917872,0.6452132121218053,-1.002145177064337,-1.0014235669803269,0
0,-0.5665685367674036,0,0.7091636118123065,0.7083438416537013,0.9469479457627097,0.9425112571852331,0
0,-0.5665685367674036,0,1.1670580078275845,1.1671682384301594,-0.9260729771227753,-0.924245013167302,0
1,1.2772630171531434,0,-0.4786795912398789,-0.4798647927501971,0.9017158268785379,0.8966864908587503,0
1,1.8150472203799695,0,-0.24111095062944174,-0.24199759933537507,-1.8019312791526507,-1.7973274031771445,0
0,-0.5665685367674036,0,-0.016953442956690316,-0.01765839796310183,-0.45319173424279546,-0.4539382008691828,0
0,-0.5665685367674036,0,-0.5514828843301738,-0.5520140836437926,-0.29282331274436735,-0.29475743362981927,0
0,-0.5665685367674036,0,-0.0035423100190045713,-0.004130405920552593,0.4843467299018599,0.48185176411374175,0
0,-0.5665685367674036,0,1.3414027360175018,1.340777469642873,1.3663730481432141,1.3597578137368982,1
0,-0.5665685367674036,0,0.06542923080338027,0.0646368869624054,-0.9877531392375551,-0.9869525881403846,0
1,1.1236103876597645,0,-0.2717649687727238,-0.2724355814311105,-0.5374879557996614,-0.5383522441021785,0
0,-0.5665685367674036,0,-0.8446119328253101,-0.8451205778990233,1.485621361565121,1.4803493040697493,0
0,-0.5665685367674036,0,-0.5917162831432317,-0.5925980597714399,0.8544277025905397,0.8508617245322665,0
0,-0.5665685367674036,0,-2.1991363595315923,-2.200174447494361,-0.6670162962406995,-0.6661792238550005,0
0,-0.5665685367674036,0,0.5118283700149275,0.5110606243665267,0.9058278376861897,0.9015101504720642,0
1,1.5077419613932117,0,0.11524201028621375,0.11423952445175194,-0.2270311398219356,-0.22722619904342237,0
1,1.1236103876597645,0,0.31449312821754816,0.3137774070793519,2.3141915393069987,2.3051950979464513,0
0,-0.5665685367674036,1,2.525414186801777,2.5256041060361336,-1.4647463929251867,-1.4620830600518182,1
1,2.1991787941134167,1,0.3604741554324716,0.359998046558061,-0.0012750528951158695,1.8565947539082455,0
0,-0.5665685367674036,0,0.4390250769246321,0.43891133347293126,0.3363143408263882,0.33473014590766353,0
0,-0.5665685367674036,0,-0.21812043702197978,-0.21832361326091398,0.4041625191526464,0.4022613804940604,0
0,-0.5665685367674036,1,-0.13573776326190917,-0.13602832833540676,0.8153635999178462,0.8122724476257541,0
1,2.5064840531001744,0,0.42944569625485646,0.428765339441019,-1.6826829657307427,-1.6791477426509502,0
0,-0.5665685367674036,0,-2.024791631341675,-2.0254378836114344,0.003241465406576621,0.0018976325889946226,0
0,-0.5665685367674036,0,0.230194578323522,0.22922745681341986,-0.6587922746253954,-0.6589437344350296,0
0,-0.5665685367674036,0,0.7666398958309606,0.7658378078345349,-2.3097646138976726,-2.3038116625751193,0
0,-0.5665685367674036,1,-0.8637706941648615,-0.8642852332926348,-1.368114138945365,-1.3656098677855373,1
0,-0.5665685367674036,0,1.4027107723040666,1.4027807665045562,-0.3750635288974073,-0.376759647056158,0
0,-0.5665685367674036,0,0.8586019502608073,0.858279086791954,-0.48814382610783724,-0.48770381816238123,0
0,-0.5665685367674036,0,-1.3389079753857356,-1.340019620122279,-0.7019683881057412,-0.702356670954856,0
1,2.2760051088601063,0,-2.30259367076517,-2.3038890531539042,-2.0239798627658585,-2.0192157453895905,0
0,-0.5665685367674036,0,0.6631825845973836,0.6632505348452045,-1.0473772959485093,-1.04724833330681,0
1,1.200436702406454,0,-0.5016701048473403,-0.5024114461544456,1.5904776371602476,1.584057985756001,0
0,-0.5665685367674036,0,0.5137442461488826,0.5133152897069511,0.6632192000347221,0.660327169806362,0
1,2.5833103678468636,0,-1.1722267517316385,-1.1731743849308396,0.6035950433237681,0.6000314246399363,0
0,-0.5665685367674036,1,-0.6990053466447198,-0.6996946634416203,-0.0012750528951158695,1.4827611338764066,0
0,-0.5665685367674036,0,-0.7967150294764317,-0.7977726057501016,-0.582720074683833,-0.5817651806220049,0
0,-0.5665685367674036,0,-1.8293722656782507,-1.8304093316646848,1.012740118685142,1.0076306619649726,0
0,-0.5665685367674036,1,-2.2527808912823364,-2.2542864156645575,-0.4120716261662755,-0.41293709415601343,1
0,-0.5665685367674036,0,-0.4786795912398789,-0.4798647927501971,0.7125633297265462,0.7085637659395022,0
1,1.3540893318998328,0,-0.29283960624623023,-0.2938549021651464,0.17800192473178653,0.17554937866829998,0
0,-0.5665685367674036,0,-0.8752659509685922,-0.8755585599947588,-1.183073652601025,-1.1823108024796036,0
0,-0.5665685367674036,0,-0.7066688511805399,-0.7075859921331074,0.2191220328083065,0.2165504853814698,0
0,-0.5665685367674036,0,-0.22769981769175546,-0.2284696072928258,0.42266656778707995,0.41914418914065965,0
0,-0.5665685367674036,0,1.5751396243600284,1.5752626650470576,-0.12423086963063566,-0.12592934716382786,0
1,1.73822090563328,0,0.4984172370772413,0.497532632323977,1.2203966644715678,1.2150480253374774,0
0,-0.5665685367674036,0,-0.8024626578782967,-0.8034092691011634,-0.6197281719527012,-0.6203544575285173,0
0,-0.5665685367674036,1,-0.3867175368100321,-0.38742351379277806,-0.5189839071652272,-0.5190576056489223,0
0,-0.5665685367674036,0,0.5060807416130619,0.505423961015464,0.49873876772864223,0.49632274295368445,0
0,-0.5665685367674036,0,-0.8714341987006822,-0.8721765619841219,-0.4244076585892314,-0.4249962431892983,0
0,-0.5665685367674036,0,0.24168983512725326,0.2416281161857565,0.6940592810921121,0.6892691274862465,0
1,1.5845682761399011,0,-0.5572305127320395,-0.5576507469948543,-0.12011885882298332,-0.12110568755051392,0
0,-0.5665685367674036,0,0.7896304094384226,0.7895117939089961,0.6406031405926362,0.6362088717397913,0
0,-0.5665685367674036,1,0.7417335060895441,0.7410364890898616,0.1512738544820483,0.14901925079507286,0
1,1.3540893318998328,0,0.2397739589932977,0.2393734508453313,0.5192988217669022,0.5156173814069402,0
0,-0.5665685367674036,1,0.4639314666660491,0.4637126522176045,0.37949045430673406,0.3757312526208333,0
0,-0.5665685367674036,0,-0.15106477233354995,-0.1518109857183808,-0.5477679828187914,-0.5479995633288068,0
0,-0.5665685367674036,0,0.3489788986287409,0.3487247198559366,0.2108980111930024,0.20931499596149844,0
1,2.2760051088601063,0,0.6037904244447738,0.6035019033239457,-0.837664744758257,-0.8374191401276494,0
1,1.5845682761399011,0,0.7934621617063325,0.7928937919196334,1.804302199158151,1.7962990087418198,0
0,-0.5665685367674036,0,0.33939951795896517,0.33857872582402515,-0.3935675775318414,-0.39364245570275724,0
1,1.2772630171531434,0,-0.6262020535544243,-0.6264180398778127,-0.5128158909537496,-0.5142339460356083,0
0,-0.5665685367674036,0,0.5022489893451518,0.5020419630048274,-1.4935304685787507,-1.4910250177317024,0
0,-0.5665685367674036,0,0.4926696086753762,0.4918959689729152,0.17800192473178653,0.17554937866829998,0
0,-0.5665685367674036,0,0.5252395029526133,0.5245886164090755,-1.4030662308104067,-1.4017873148853925,0
0,-0.5665685367674036,0,2.3702282199514104,2.3700321975468186,1.2389007131060013,1.234342663790733,1
1,2.045526164620038,0,0.965891013762295,0.9653756904621349,0.3856584705182123,0.3829667420408038,0
0,-0.5665685367674036,0,-1.5458225978528903,-1.5463214987711529,-1.470914409136665,-1.469318549471789,0
0,-0.5665685367674036,0,-0.05910271790370367,-0.059369706760961746,-0.13656690205359154,-0.13798849619711315,0
1,0.8163051286730066,0,-0.14340126779772983,-0.14391965702689377,-1.3825061767721467,-1.3800808466254795,0
0,-0.5665685367674036,0,0.4600997143981385,0.4592033215367549,-0.42646366399305724,-0.4274080729959557,0
0,-0.5665685367674036,0,-1.8102135043386993,-1.8112446762710734,0.9675079998009697,0.9618058956384897,0
0,-0.5665685367674036,0,-0.4326985640249555,-0.4336441532714876,-0.3359994262247132,-0.33575854034298863,0
0,-0.5665685367674036,0,0.025195831990322493,0.02518024350497029,-0.0012750528951158695,-0.017397005864262006,0
0,-0.5665685367674036,0,-0.1625600291372812,-0.16308431242050483,-1.8553874196521265,-1.8527994887302557,0
0,-0.5665685367674036,0,-0.42503505948913484,-0.4257528245800006,1.8885984207150173,1.880713051974815,0
0,-0.5665685367674036,0,-1.6895133078995257,-1.6906200805583438,1.0888123186267036,1.0848092157779974,0
0,-0.5665685367674036,0,1.0310308023167698,1.0307609853344555,1.004516097069838,1.0003951725450022,0
0,-0.5665685367674036,0,1.7609796093536776,1.7612725556321078,1.3951571237967777,1.3886997714167826,1
0,-0.5665685367674036,0,0.27234385327053534,0.2720660982814916,-0.21263910199515326,-0.21275522020348053,0
0,-0.5665685367674036,0,1.3126645940081747,1.3125941528875622,0.39799450294116817,0.3950258910740891,1
1,2.3528314236067955,0,1.0750959533977382,1.0747269594727402,-0.09750279938089744,-0.09939921929060073,0
0,-0.5665685367674036,0,0.4869219802735106,0.4862593056218534,-0.6402882259909612,-0.6396490959817734,0
0,-0.5665685367674036,0,-1.649279909086468,-1.6500361044306964,1.6377657614482457,1.6322945818891414,0
1,1.5845682761399011,0,-1.1339092290525359,-1.1348450741436171,1.4342212264694711,1.427289048323295,0
1,1.6613945908865906,0,-1.1952172653391002,-1.195721038335088,1.154604491549136,1.149928620557737,0
1,1.046784072913075,0,1.0003767841734876,1.0003230032387196,0.2314580652312624,0.22860963441475507,0
1,1.891873535126659,1,0.8298638082514803,0.8300957700366434,-0.24347918305254324,-0.24410900769002158,1
0,-0.5665685367674036,0,-0.07442972697534445,-0.0751523641439358,1.2039486212409596,1.198165216690878,0
1,1.891873535126659,0,-1.05344243142642,-1.0548044545585347,-0.46963977747340313,-0.47082100951578204,0
0,-0.5665685367674036,0,-0.7947991533424766,-0.7955179404096768,1.1566604969529612,1.1523404503643944,0
0,-0.5665685367674036,0,-1.7987182475349686,-1.799971349568949,0.9448919403588838,0.9400994273785765,0
0,-0.5665685367674036,0,0.5137442461488826,0.5133152897069511,-0.940465014949557,-0.9387159920072443,0
